,sector_economico_1,sector_economico_2,ta,Año
2628,2.0,28.0,6269.0,2010-03-31
2629,2.0,28.0,6271.833333333334,2010-04-30
2630,2.0,28.0,6279.298611111112,2010-05-31
2631,2.0,28.0,6288.119502314816,2010-06-30
2632,2.0,28.0,6300.697856385032,2010-07-31
2633,2.0,28.0,6309.3771123689885,2010-08-31
2634,2.0,28.0,6321.944732686948,2010-09-30
2635,2.0,28.0,6338.572035491658,2010-10-31
2636,2.0,28.0,6354.006534012839,2010-11-30
2637,2.0,28.0,6367.047928428971,2010-12-31
2638,2.0,28.0,6381.004264744431,2011-01-31
2639,2.0,28.0,6392.920753713413,2011-02-28
2640,2.0,28.0,6406.007388975355,2011-03-31
2641,2.0,28.0,6417.382081101382,2011-04-30
2642,2.0,28.0,6430.366161055491,2011-05-31
2643,2.0,28.0,6443.184237678179,2011-06-30
2644,2.0,28.0,6455.426561108255,2011-07-31
2645,2.0,28.0,6463.700454395411,2011-08-31
2646,2.0,28.0,6475.212935462268,2011-09-30
2647,2.0,28.0,6487.579063151341,2011-10-31
2648,2.0,28.0,6502.0549355200355,2011-11-30
2649,2.0,28.0,6514.427646540034,2011-12-31
2650,2.0,28.0,6533.701494600867,2012-01-31
2651,2.0,28.0,6555.172265659164,2012-02-29
2652,2.0,28.0,6570.581754590033,2012-03-31
2653,2.0,28.0,6587.7658481487815,2012-04-30
2654,2.0,28.0,6604.942271142583,2012-05-31
2655,2.0,28.0,6624.653009844976,2012-06-30
2656,2.0,28.0,6646.709134434768,2012-07-31
2657,2.0,28.0,6663.34625383332,2012-08-31
2658,2.0,28.0,6677.206826590265,2012-09-30
2659,2.0,28.0,6693.864875482338,2012-10-31
2660,2.0,28.0,6743.662172337241,2012-11-30
2661,2.0,28.0,6758.967915156523,2012-12-31
2662,2.0,28.0,6769.094252025002,2013-01-31
2663,2.0,28.0,6785.88199152396,2013-02-28
2664,2.0,28.0,6802.0952418771285,2013-03-31
2665,2.0,28.0,6821.632940132248,2013-04-30
2666,2.0,28.0,6844.523234293405,2013-05-31
2667,2.0,28.0,6864.001432864514,2013-06-30
2668,2.0,28.0,6892.043039828493,2013-07-31
2669,2.0,28.0,6927.4579131689725,2013-08-31
2670,2.0,28.0,6973.772166786932,2013-09-30
2671,2.0,28.0,7019.9899931708105,2013-10-31
2672,2.0,28.0,7047.157076788694,2013-11-30
2673,2.0,28.0,7072.483865255832,2013-12-31
2674,2.0,28.0,7099.755370870173,2014-01-31
2675,2.0,28.0,7126.473897083916,2014-02-28
2676,2.0,28.0,7157.079151372087,2014-03-31
2677,2.0,28.0,7191.95085339825,2014-04-30
2678,2.0,28.0,7227.786234506656,2014-05-31
2679,2.0,28.0,7261.336808068879,2014-06-30
2680,2.0,28.0,7302.531107732676,2014-07-31
2681,2.0,28.0,7348.133978243814,2014-08-31
2682,2.0,28.0,7399.295062483656,2014-09-30
2683,2.0,28.0,7449.366101546837,2014-10-31
2684,2.0,28.0,7498.517513982386,2014-11-30
2685,2.0,28.0,7541.995950899787,2014-12-31
2686,2.0,28.0,7582.20445294563,2015-01-31
2687,2.0,28.0,7623.9876007395615,2015-02-28
2688,2.0,28.0,7666.90478404208,2015-03-31
2689,2.0,28.0,7723.200418040326,2015-04-30
2690,2.0,28.0,7759.692067288647,2015-05-31
2691,2.0,28.0,7796.6632311516205,2015-06-30
2692,2.0,28.0,7831.218929853637,2015-07-31
2693,2.0,28.0,7868.209807776402,2015-08-31
2694,2.0,28.0,7907.992732452386,2015-09-30
2695,2.0,28.0,7947.284701933537,2015-10-31
2696,2.0,28.0,7988.731172686306,2015-11-30
2697,2.0,28.0,8020.742373824377,2015-12-31
2698,2.0,28.0,8051.669774915028,2016-01-31
2699,2.0,28.0,8079.308534293569,2016-02-29
2700,2.0,28.0,8104.420678698004,2016-03-31
2701,2.0,28.0,8138.403150418921,2016-04-30
2702,2.0,28.0,8173.928019151466,2016-05-31
2703,2.0,28.0,8208.264351686821,2016-06-30
2704,2.0,28.0,8242.711670366538,2016-07-31
2705,2.0,28.0,8277.9320174346,2016-08-31
2706,2.0,28.0,8313.768183374825,2016-09-30
2707,2.0,28.0,8356.694509067542,2016-10-31
2708,2.0,28.0,8397.790571189727,2016-11-30
2709,2.0,28.0,8423.132630723489,2016-12-31
2710,2.0,28.0,8429.085437776677,2017-01-31
2711,2.0,28.0,8450.41521120265,2017-02-28
2712,2.0,28.0,8477.147910735874,2017-03-31
2713,2.0,28.0,8503.891747788546,2017-04-30
2714,2.0,28.0,8529.60459163069,2017-05-31
2715,2.0,28.0,8552.12106697941,2017-06-30
2716,2.0,28.0,8589.074355855268,2017-07-31
2717,2.0,28.0,8620.154591027966,2017-08-31
2718,2.0,28.0,8653.648149735134,2017-09-30
2719,2.0,28.0,8684.287810162838,2017-10-31
2720,2.0,28.0,8715.02581807272,2017-11-30
2721,2.0,28.0,8741.77474231969,2017-12-31
2722,2.0,28.0,8774.03412805637,2018-01-31
2723,2.0,28.0,8806.907706054022,2018-02-28
2724,2.0,28.0,8837.911551635105,2018-03-31
2725,2.0,28.0,8869.373570316977,2018-04-30
2726,2.0,28.0,8935.358004887103,2018-05-31
2727,2.0,28.0,9020.718088016809,2018-06-30
2728,2.0,28.0,9112.60483434944,2018-07-31
2729,2.0,28.0,9205.496299584882,2018-08-31
2730,2.0,28.0,9294.058953768845,2018-09-30
2731,2.0,28.0,9382.223164028475,2018-10-31
2732,2.0,28.0,9464.463865527288,2018-11-30
2733,2.0,28.0,9540.694537796986,2018-12-31
2734,2.0,28.0,9612.873932055443,2019-01-31
2735,2.0,28.0,9686.129184886468,2019-02-28
2736,2.0,28.0,9738.665468849533,2019-03-31
2737,2.0,28.0,9784.554407647469,2019-04-30
2738,2.0,28.0,9827.364640662156,2019-05-31
2739,2.0,28.0,9872.849447301234,2019-06-30
2740,2.0,28.0,9920.147386997016,2019-07-31
2741,2.0,28.0,9965.01624587214,2019-08-31
2742,2.0,28.0,10010.723902294134,2019-09-30
2743,2.0,28.0,10054.90207303188,2019-10-31
2744,2.0,28.0,10095.197819988884,2019-11-30
2745,2.0,28.0,10126.14791082268,2019-12-31
2746,2.0,28.0,10150.266747871736,2020-01-31
2747,2.0,28.0,10178.25563337708,2020-02-29
2748,2.0,28.0,10203.036648653037,2020-03-31
2749,2.0,28.0,10223.160121625826,2020-04-30
2750,2.0,28.0,10233.778449891415,2020-05-31
2751,2.0,28.0,10243.03768114594,2020-06-30
2752,2.0,28.0,10253.661111098194,2020-07-31
2753,2.0,28.0,10268.966898135768,2020-08-31
2754,2.0,28.0,10291.759944046778,2020-09-30
2755,2.0,28.0,10318.311613044829,2020-10-31
2756,2.0,28.0,10345.506962501297,2020-11-30
2757,2.0,28.0,10369.194172397074,2020-12-31
2758,2.0,28.0,10399.061081880527,2021-01-31
2759,2.0,28.0,10432.891870135509,2021-02-28
2760,2.0,28.0,10467.063042213194,2021-03-31
2761,2.0,28.0,10502.810415454313,2021-04-30
2762,2.0,28.0,10541.73498147705,2021-05-31
2763,2.0,28.0,10587.57935724884,2021-06-30
2764,2.0,28.0,10642.263550696804,2021-07-31
2765,2.0,28.0,10699.377569417771,2021-08-31
2766,2.0,28.0,10759.945170692032,2021-09-30
2767,2.0,28.0,10817.57245524653,2021-10-31
2768,2.0,28.0,10873.298602944593,2021-11-30
2769,2.0,28.0,10916.619494488568,2021-12-31
2770,2.0,28.0,10954.427015551544,2022-01-31
2771,2.0,28.0,10996.950889903565,2022-02-28
2772,2.0,28.0,11038.786269490916,2022-03-31
2773,2.0,28.0,11075.628508262129,2022-04-30
2774,2.0,28.0,11112.310653751205,2022-05-31
2775,2.0,28.0,11150.71437651157,2022-06-30
2776,2.0,28.0,11187.601277490256,2022-07-31
2777,2.0,28.0,11224.36789092816,2022-08-31
2778,2.0,28.0,11261.144228806155,2022-09-30
2779,2.0,28.0,11299.263219272569,2022-10-31
2780,2.0,28.0,11335.168918469544,2022-11-30
2781,2.0,28.0,11360.203546866647,2022-12-31
2782,2.0,28.0,11390.48673241387,2023-01-31
2783,2.0,28.0,11424.54978522996,2023-02-28
2784,2.0,28.0,11460.901877512046,2023-03-31
2785,2.0,28.0,11499.489299282375,2023-04-30
2786,2.0,28.0,11542.84391181228,2023-05-31
2787,2.0,28.0,11588.975415486768,2023-06-30
2788,2.0,28.0,11633.976439841486,2023-07-31
2789,2.0,29.0,12232.0,2010-02-28
2790,2.0,29.0,12232.0,2010-03-31
2791,2.0,29.0,12230.583333333334,2010-04-30
2792,2.0,29.0,12230.850694444443,2010-05-31
2793,2.0,29.0,12227.98191550926,2010-06-30
2794,2.0,29.0,12233.857669029709,2010-07-31
2795,2.0,29.0,12236.071932820138,2010-08-31
2796,2.0,29.0,12236.152268952632,2010-09-30
2797,2.0,29.0,12238.812591079606,2010-10-31
2798,2.0,29.0,12242.23706645129,2010-11-30
2799,2.0,29.0,12238.477188682486,2010-12-31
2800,2.0,29.0,12236.623972487385,2011-01-31
2801,2.0,29.0,12233.13964030041,2011-02-28
2802,2.0,29.0,12231.217155287892,2011-03-31
2803,2.0,29.0,12232.124773817564,2011-04-30
2804,2.0,29.0,12237.744574908496,2011-05-31
2805,2.0,29.0,12236.130217620645,2011-06-30
2806,2.0,29.0,12232.74979188645,2011-07-31
2807,2.0,29.0,12229.218550557847,2011-08-31
2808,2.0,29.0,12225.62611095127,2011-09-30
2809,2.0,29.0,12219.725022994968,2011-10-31
2810,2.0,29.0,12210.69481370351,2011-11-30
2811,2.0,29.0,12194.832529799198,2011-12-31
2812,2.0,29.0,12179.172841057563,2012-01-31
2813,2.0,29.0,12163.415639346837,2012-02-29
2814,2.0,29.0,12153.773321040717,2012-03-31
2815,2.0,29.0,12143.616099330688,2012-04-30
2816,2.0,29.0,12138.75709519191,2012-05-31
2817,2.0,29.0,12132.558882892248,2012-06-30
2818,2.0,29.0,12126.327262771738,2012-07-31
2819,2.0,29.0,12120.02196015625,2012-08-31
2820,2.0,29.0,12114.354378483073,2012-09-30
2821,2.0,29.0,12111.589612712944,2012-10-31
2822,2.0,29.0,12110.356712183238,2012-11-30
2823,2.0,29.0,12105.800182508936,2012-12-31
2824,2.0,29.0,12095.141841571063,2013-01-31
2825,2.0,29.0,12083.719264838935,2013-02-28
2826,2.0,29.0,12072.105962137312,2013-03-31
2827,2.0,29.0,12061.518213714926,2013-04-30
2828,2.0,29.0,12049.871621476805,2013-05-31
2829,2.0,29.0,12044.418637248606,2013-06-30
2830,2.0,29.0,12042.44286069658,2013-07-31
2831,2.0,29.0,12037.049408167555,2013-08-31
2832,2.0,29.0,12033.214016160577,2013-09-30
2833,2.0,29.0,12032.455098820554,2013-10-31
2834,2.0,29.0,12034.894469703033,2013-11-30
2835,2.0,29.0,12032.690533465406,2013-12-31
2836,2.0,29.0,12028.370094571012,2014-01-31
2837,2.0,29.0,12025.438007297222,2014-02-28
2838,2.0,29.0,12022.669756993171,2014-03-31
2839,2.0,29.0,12018.39185045179,2014-04-30
2840,2.0,29.0,12016.708856682966,2014-05-31
2841,2.0,29.0,12017.22098765451,2014-06-30
2842,2.0,29.0,12023.878446502238,2014-07-31
2843,2.0,29.0,12033.758511231312,2014-08-31
2844,2.0,29.0,12048.435239930008,2014-09-30
2845,2.0,29.0,12062.292104932923,2014-10-31
2846,2.0,29.0,12078.613267227389,2014-11-30
2847,2.0,29.0,12087.92104775958,2014-12-31
2848,2.0,29.0,12092.549337436263,2015-01-31
2849,2.0,29.0,12101.693115043088,2015-02-28
2850,2.0,29.0,12118.914235249627,2015-03-31
2851,2.0,29.0,12134.751142114226,2015-04-30
2852,2.0,29.0,12153.678177859469,2015-05-31
2853,2.0,29.0,12175.94158711532,2015-06-30
2854,2.0,29.0,12222.235687652184,2015-07-31
2855,2.0,29.0,12257.559200666676,2015-08-31
2856,2.0,29.0,12300.5359006389,2015-09-30
2857,2.0,29.0,12346.721904778946,2015-10-31
2858,2.0,29.0,12391.65015874649,2015-11-30
2859,2.0,29.0,12427.37306879872,2015-12-31
2860,2.0,29.0,12457.565857598773,2016-01-31
2861,2.0,29.0,12488.500613532158,2016-02-29
2862,2.0,29.0,12500.979754634986,2016-03-31
2863,2.0,29.0,12511.522264858528,2016-04-30
2864,2.0,29.0,12525.33383715609,2016-05-31
2865,2.0,29.0,12543.861593941252,2016-06-30
2866,2.0,29.0,12560.867360860366,2016-07-31
2867,2.0,29.0,12589.122887491185,2016-08-31
2868,2.0,29.0,12623.65943384572,2016-09-30
2869,2.0,29.0,12650.715290768814,2016-10-31
2870,2.0,29.0,12680.560486986782,2016-11-30
2871,2.0,29.0,12701.912133362332,2016-12-31
2872,2.0,29.0,12728.957461138903,2017-01-31
2873,2.0,29.0,12746.792566924783,2017-02-28
2874,2.0,29.0,12753.176209969584,2017-03-31
2875,2.0,29.0,12747.377201220852,2017-04-30
2876,2.0,29.0,12745.986484503315,2017-05-31
2877,2.0,29.0,12754.90371431568,2017-06-30
2878,2.0,29.0,12756.782726219197,2017-07-31
2879,2.0,29.0,12754.416779293397,2017-08-31
2880,2.0,29.0,12756.982746822838,2017-09-30
2881,2.0,29.0,12761.85846570522,2017-10-31
2882,2.0,29.0,12766.781029634169,2017-11-30
2883,2.0,29.0,12768.248486732744,2017-12-31
2884,2.0,29.0,12763.98813311888,2018-01-31
2885,2.0,29.0,12752.405294238928,2018-02-28
2886,2.0,29.0,12734.221740312309,2018-03-31
2887,2.0,29.0,12717.54583446596,2018-04-30
2888,2.0,29.0,12697.856424696549,2018-05-31
2889,2.0,29.0,12677.98740700086,2018-06-30
2890,2.0,29.0,12653.987931709156,2018-07-31
2891,2.0,29.0,12630.155101221277,2018-08-31
2892,2.0,29.0,12609.315305337055,2018-09-30
2893,2.0,29.0,12601.260500948012,2018-10-31
2894,2.0,29.0,12591.707980075178,2018-11-30
2895,2.0,29.0,12576.30348090538,2018-12-31
2896,2.0,29.0,12641.62416920099,2019-01-31
2897,2.0,29.0,12707.18149548428,2019-02-28
2898,2.0,29.0,12770.340599839104,2019-03-31
2899,2.0,29.0,12832.659741512472,2019-04-30
2900,2.0,29.0,12894.882252282789,2019-05-31
2901,2.0,29.0,12958.095491771004,2019-06-30
2902,2.0,29.0,13019.25817961388,2019-07-31
2903,2.0,29.0,13082.789088796637,2019-08-31
2904,2.0,29.0,13146.547876763443,2019-09-30
2905,2.0,29.0,13212.816715231633,2019-10-31
2906,2.0,29.0,13275.407685430317,2019-11-30
2907,2.0,29.0,13337.640698537383,2019-12-31
2908,2.0,29.0,13404.947336098328,2020-01-31
2909,2.0,29.0,13472.86619709423,2020-02-29
2910,2.0,29.0,13524.70510554864,2020-03-31
2911,2.0,29.0,13548.092392817443,2020-04-30
2912,2.0,29.0,13546.83854311672,2020-05-31
2913,2.0,29.0,13542.595270486856,2020-06-30
2914,2.0,29.0,13544.195467549904,2020-07-31
2915,2.0,29.0,13538.145656401992,2020-08-31
2916,2.0,29.0,13532.55625405191,2020-09-30
2917,2.0,29.0,13534.99141013308,2020-10-31
2918,2.0,29.0,13545.65843471087,2020-11-30
2919,2.0,29.0,13551.25599993125,2020-12-31
2920,2.0,29.0,13551.078666600784,2021-01-31
2921,2.0,29.0,13546.742055492416,2021-02-28
2922,2.0,29.0,13546.461136513564,2021-03-31
2923,2.0,29.0,13552.066922492166,2021-04-30
2924,2.0,29.0,13564.60580072166,2021-05-31
2925,2.0,29.0,13495.830559024924,2021-06-30
2926,2.0,29.0,13423.62928573222,2021-07-31
2927,2.0,29.0,13348.31139882671,2021-08-31
2928,2.0,29.0,13269.798423875598,2021-09-30
2929,2.0,29.0,13190.93182288078,2021-10-31
2930,2.0,29.0,13130.476330260748,2021-11-30
2931,2.0,29.0,13070.373149833218,2021-12-31
2932,2.0,29.0,13007.982601923502,2022-01-31
2933,2.0,29.0,12950.149993510024,2022-02-28
2934,2.0,29.0,12897.310410447106,2022-03-31
2935,2.0,29.0,12844.797476678476,2022-04-30
2936,2.0,29.0,12789.80591515021,2022-05-31
2937,2.0,29.0,12722.522335352283,2022-06-30
2938,2.0,29.0,12645.333904712606,2022-07-31
2939,2.0,29.0,12572.986658682914,2022-08-31
2940,2.0,29.0,12512.612214571129,2022-09-30
2941,2.0,29.0,12453.336705630663,2022-10-31
2942,2.0,29.0,12399.947676229389,2022-11-30
2943,2.0,29.0,12338.949856386496,2022-12-31
2944,2.0,29.0,12292.951945703726,2023-01-31
2945,2.0,29.0,12244.662281299405,2023-02-28
2946,2.0,29.0,12189.134686245265,2023-03-31
2947,2.0,29.0,12129.795740985044,2023-04-30
2948,2.0,29.0,12072.429251777334,2023-05-31
2949,2.0,29.0,12037.703032953275,2023-06-30
2950,2.0,29.0,12000.965406580224,2023-07-31
2951,3.0,30.0,22525.0,2010-02-28
2952,3.0,30.0,22525.000000000004,2010-03-31
2953,3.0,30.0,22531.625000000007,2010-04-30
2954,3.0,30.0,22547.348958333343,2010-05-31
2955,3.0,30.0,22565.667751736124,2010-06-30
2956,3.0,30.0,22593.598262080453,2010-07-31
2957,3.0,30.0,22622.44833449377,2010-08-31
2958,3.0,30.0,22648.971320556528,2010-09-30
2959,3.0,30.0,22682.09751553334,2010-10-31
2960,3.0,30.0,22716.09345238612,2010-11-30
2961,3.0,30.0,22744.339558536696,2010-12-31
2962,3.0,30.0,22776.90874359767,2011-01-31
2963,3.0,30.0,22812.9958792811,2011-02-28
2964,3.0,30.0,22860.537717644387,2011-03-31
2965,3.0,30.0,22913.39031274254,2011-04-30
2966,3.0,30.0,22968.707383044937,2011-05-31
2967,3.0,30.0,23021.761242084733,2011-06-30
2968,3.0,30.0,23082.437856997873,2011-07-31
2969,3.0,30.0,23138.877946289627,2011-08-31
2970,3.0,30.0,23199.42469852756,2011-09-30
2971,3.0,30.0,23252.448669422247,2011-10-31
2972,3.0,30.0,23312.88830819632,2011-11-30
2973,3.0,30.0,23366.97629535481,2011-12-31
2974,3.0,30.0,23425.893949715028,2012-01-31
2975,3.0,30.0,23492.106701810237,2012-02-29
2976,3.0,30.0,23567.685589234818,2012-03-31
2977,3.0,30.0,23640.24035635003,2012-04-30
2978,3.0,30.0,23712.68867483545,2012-05-31
2979,3.0,30.0,23839.784980050637,2012-06-30
2980,3.0,30.0,23973.043939215193,2012-07-31
2981,3.0,30.0,24084.375441747892,2012-08-31
2982,3.0,30.0,24202.48479834173,2012-09-30
2983,3.0,30.0,24321.17293174416,2012-10-31
2984,3.0,30.0,24432.20739292149,2012-11-30
2985,3.0,30.0,24534.49041821643,2012-12-31
2986,3.0,30.0,24646.469984124076,2013-01-31
2987,3.0,30.0,24748.825401452243,2013-02-28
2988,3.0,30.0,24852.4993430584,2013-03-31
2989,3.0,30.0,24974.770203764303,2013-04-30
2990,3.0,30.0,25098.52977860746,2013-05-31
2991,3.0,30.0,25246.632704498817,2013-06-30
2992,3.0,30.0,25398.314675144706,2013-07-31
2993,3.0,30.0,25547.42656368034,2013-08-31
2994,3.0,30.0,25688.78379019366,2013-09-30
2995,3.0,30.0,25831.87613226892,2013-10-31
2996,3.0,30.0,25968.08962675772,2013-11-30
2997,3.0,30.0,26085.21089230948,2013-12-31
2998,3.0,30.0,26199.07710512992,2014-01-31
2999,3.0,30.0,26319.49055908284,2014-02-28
3000,3.0,30.0,26439.136785787727,2014-03-31
3001,3.0,30.0,26553.047753046572,2014-04-30
3002,3.0,30.0,26666.2957633363,2014-05-31
3003,3.0,30.0,26790.82510653062,2014-06-30
3004,3.0,30.0,26923.37406042518,2014-07-31
3005,3.0,30.0,27052.400141240796,2014-08-31
3006,3.0,30.0,27194.0084686891,2014-09-30
3007,3.0,30.0,27331.38311582705,2014-10-31
3008,3.0,30.0,27480.283819334258,2014-11-30
3009,3.0,30.0,27642.063660195337,2014-12-31
3010,3.0,30.0,27793.436007687196,2015-01-31
3011,3.0,30.0,27960.709507366897,2015-02-28
3012,3.0,30.0,28126.638277893275,2015-03-31
3013,3.0,30.0,28289.861682981056,2015-04-30
3014,3.0,30.0,28462.409112856847,2015-05-31
3015,3.0,30.0,28640.18373315448,2015-06-30
3016,3.0,30.0,28830.467744273043,2015-07-31
3017,3.0,30.0,29011.031588261667,2015-08-31
3018,3.0,30.0,29194.5302720841,2015-09-30
3019,3.0,30.0,29404.13317741393,2015-10-31
3020,3.0,30.0,29610.83596168835,2015-11-30
3021,3.0,30.0,29799.21779661801,2015-12-31
3022,3.0,30.0,30004.542055092257,2016-01-31
3023,3.0,30.0,30215.31113613008,2016-02-29
3024,3.0,30.0,30423.256505457997,2016-03-31
3025,3.0,30.0,30608.579151063914,2016-04-30
3026,3.0,30.0,30797.01335310292,2016-05-31
3027,3.0,30.0,30975.4294633903,2016-06-30
3028,3.0,30.0,31136.869902415707,2016-07-31
3029,3.0,30.0,31287.33365648172,2016-08-31
3030,3.0,30.0,31436.194754128315,2016-09-30
3031,3.0,30.0,31584.478306039637,2016-10-31
3032,3.0,30.0,31720.250043287982,2016-11-30
3033,3.0,30.0,31840.447958150988,2016-12-31
3034,3.0,30.0,31992.179293228033,2017-01-31
3035,3.0,30.0,32152.171822676868,2017-02-28
3036,3.0,30.0,32317.95633006533,2017-03-31
3037,3.0,30.0,32472.54148297928,2017-04-30
3038,3.0,30.0,32631.560587855143,2017-05-31
3039,3.0,30.0,32795.53723002785,2017-06-30
3040,3.0,30.0,32967.38984544336,2017-07-31
3041,3.0,30.0,33137.24860188322,2017-08-31
3042,3.0,30.0,33315.07157680475,2017-09-30
3043,3.0,30.0,33498.19359443789,2017-10-31
3044,3.0,30.0,33690.685528002985,2017-11-30
3045,3.0,30.0,33874.11529766953,2017-12-31
3046,3.0,30.0,34052.193826933304,2018-01-31
3047,3.0,30.0,34247.852417477756,2018-02-28
3048,3.0,30.0,34462.650233416185,2018-03-31
3049,3.0,30.0,34681.039807023844,2018-04-30
3050,3.0,30.0,34892.45481506452,2018-05-31
3051,3.0,30.0,35121.06086443683,2018-06-30
3052,3.0,30.0,35363.433328418636,2018-07-31
3053,3.0,30.0,35599.706939734526,2018-08-31
3054,3.0,30.0,35834.76081724559,2018-09-30
3055,3.0,30.0,36057.06244986035,2018-10-31
3056,3.0,30.0,36268.30984778284,2018-11-30
3057,3.0,30.0,36464.42193745855,2018-12-31
3058,3.0,30.0,36653.237690064445,2019-01-31
3059,3.0,30.0,36851.72778631176,2019-02-28
3060,3.0,30.0,37040.989128548776,2019-03-31
3061,3.0,30.0,37230.69791485924,2019-04-30
3062,3.0,30.0,37421.79383507344,2019-05-31
3063,3.0,30.0,37608.34409194538,2019-06-30
3064,3.0,30.0,37817.78808811433,2019-07-31
3065,3.0,30.0,38018.00525110957,2019-08-31
3066,3.0,30.0,38226.79669898,2019-09-30
3067,3.0,30.0,38446.01350318917,2019-10-31
3068,3.0,30.0,38665.22127388962,2019-11-30
3069,3.0,30.0,38850.58705414422,2019-12-31
3070,3.0,30.0,39038.81259355488,2020-01-31
3071,3.0,30.0,39255.1537354901,2020-02-29
3072,3.0,30.0,39485.355663178016,2020-03-31
3073,3.0,30.0,39707.3825105456,2020-04-30
3074,3.0,30.0,39921.15823927287,2020-05-31
3075,3.0,30.0,40135.0683126365,2020-06-30
3076,3.0,30.0,40353.23213294331,2020-07-31
3077,3.0,30.0,40588.72246073734,2020-08-31
3078,3.0,30.0,40836.942358206616,2020-09-30
3079,3.0,30.0,41099.36142661467,2020-10-31
3080,3.0,30.0,41352.92970050573,2020-11-30
3081,3.0,30.0,41567.76596298466,2020-12-31
3082,3.0,30.0,41745.31738119363,2021-01-31
3083,3.0,30.0,41930.80415697723,2021-02-28
3084,3.0,30.0,42115.10398376985,2021-03-31
3085,3.0,30.0,42306.51631777944,2021-04-30
3086,3.0,30.0,42509.99480453863,2021-05-31
3087,3.0,30.0,42581.24502101619,2021-06-30
3088,3.0,30.0,42570.401478473854,2021-07-31
3089,3.0,30.0,42569.093083537446,2021-08-31
3090,3.0,30.0,42577.755871723384,2021-09-30
3091,3.0,30.0,42580.01604373491,2021-10-31
3092,3.0,30.0,42595.223708579295,2021-11-30
3093,3.0,30.0,42598.42272072183,2021-12-31
3094,3.0,30.0,42609.738440691755,2022-01-31
3095,3.0,30.0,42637.37433899626,2022-02-28
3096,3.0,30.0,42684.19207487142,2022-03-31
3097,3.0,30.0,42726.01740508511,2022-04-30
3098,3.0,30.0,42774.558346539896,2022-05-31
3099,3.0,30.0,42829.03508210074,2022-06-30
3100,3.0,30.0,42885.90862034654,2022-07-31
3101,3.0,30.0,42945.6624278321,2022-08-31
3102,3.0,30.0,43003.25982667243,2022-09-30
3103,3.0,30.0,43061.12400056108,2022-10-31
3104,3.0,30.0,43120.660500537706,2022-11-30
3105,3.0,30.0,43158.216313015306,2022-12-31
3106,3.0,30.0,43209.873966639665,2023-01-31
3107,3.0,30.0,43277.29588469635,2023-02-28
3108,3.0,30.0,43342.61688950067,2023-03-31
3109,3.0,30.0,43406.42451910481,2023-04-30
3110,3.0,30.0,43482.11516414211,2023-05-31
3111,3.0,30.0,43566.90203230285,2023-06-30
3112,3.0,30.0,43662.90611429024,2023-07-31
3113,3.0,31.0,788.0,2010-02-28
3114,3.0,31.0,788.0000000000001,2010-03-31
3115,3.0,31.0,788.0416666666669,2010-04-30
3116,3.0,31.0,788.0399305555558,2010-05-31
3117,3.0,31.0,788.4132667824077,2010-06-30
3118,3.0,31.0,792.5627139998074,2010-07-31
3119,3.0,31.0,796.4976009164822,2010-08-31
3120,3.0,31.0,800.5602008782954,2010-09-30
3121,3.0,31.0,804.4118591750332,2010-10-31
3122,3.0,31.0,808.3946983760735,2010-11-30
3123,3.0,31.0,812.0449192770706,2010-12-31
3124,3.0,31.0,817.0013809738592,2011-01-31
3125,3.0,31.0,822.6679900999485,2011-02-28
3126,3.0,31.0,826.9318238457839,2011-03-31
3127,3.0,31.0,831.7263311855429,2011-04-30
3128,3.0,31.0,836.8627340528119,2011-05-31
3129,3.0,31.0,841.7017868006114,2011-06-30
3130,3.0,31.0,845.6308790172527,2011-07-31
